Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79,Dim_80,Dim_81,Dim_82,Dim_83,Dim_84,Dim_85,Dim_86,Dim_87,Dim_88,Dim_89,Dim_90,Dim_91,Dim_92,Dim_93,Dim_94,Dim_95,Dim_96,Dim_97,Dim_98,Dim_99,Dim_100
0.0,0.0,0.0,0.0,0.0713346004486084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07299399375915527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09921257197856903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273670345544815,0.0,0.07078776508569717,0.0,0.0,0.0,0.1591956466436386,0.0,0.0,0.0,0.0,0.0,0.14469461143016815,0.05092376098036766,0.0,0.0,0.0,0.0,0.0,0.11143460124731064,0.0,0.0,0.0,0.06497620046138763,0.0,0.0,0.16620488464832306,0.087476946413517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11568672955036163,0.10851568728685379,0.0,0.0,0.14115697145462036,0.0,0.10337062180042267,0.0,0.0,0.02411738410592079,0.10310088098049164,0.0,0.11022911220788956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052609458565711975
0.0,0.0,0.0,0.0,0.16114036738872528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13503749668598175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300470232963562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37065595388412476,0.0,0.12973132729530334,0.0,0.0,0.0,0.35840079188346863,0.0,0.0,0.0,0.0,0.0,0.333224356174469,0.14226382970809937,0.0,0.0,0.0,0.0,0.0,0.286886066198349,0.0,0.0,0.0,0.2472790777683258,0.0,0.0,0.4807642102241516,0.18862657248973846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22914031147956848,0.3095840513706207,0.0,0.0,0.3995784819126129,0.0,0.3386704921722412,0.0,0.0,0.12443472445011139,0.2447880655527115,0.0,0.13727959990501404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11823888123035431
0.0,0.0,0.0,0.0,0.1514948010444641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13216352462768555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1116548553109169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19933974742889404,0.0,0.13221079111099243,0.0,0.0,0.0,0.3212977349758148,0.0,0.0,0.0,0.0,0.0,0.20082290470600128,0.16572947800159454,0.0,0.0,0.0,0.0,0.0,0.15495413541793823,0.0,0.0,0.0,0.3109694719314575,0.0,0.0,0.3035253584384918,0.16098029911518097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359092652797699,0.15479746460914612,0.0,0.0,0.25864970684051514,0.0,0.21029455959796906,0.0,0.0,0.10113494098186493,0.11051571369171143,0.0,0.09962587803602219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05526551604270935
0.0,0.0,0.0,0.0,0.08202548325061798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08303412795066833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10228312015533447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228974848985672,0.0,0.03755563497543335,0.0,0.0,0.0,0.2705167829990387,0.0,0.0,0.0,0.0,0.0,0.2217833399772644,0.08238250017166138,0.0,0.0,0.0,0.0,0.0,0.1236865371465683,0.0,0.0,0.0,0.157047301530838,0.0,0.0,0.26066502928733826,0.15725038945674896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08969198912382126,0.19161272048950195,0.0,0.0,0.27084881067276,0.0,0.16190077364444733,0.0,0.0,0.07390284538269043,0.13138121366500854,0.0,0.0725172683596611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049371033906936646
0.0,0.0,0.0,0.0,0.1761101931333542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23001037538051605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30182909965515137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267402321100235,0.0,0.2274981439113617,0.0,0.0,0.0,0.46448469161987305,0.0,0.0,0.0,0.0,0.0,0.3240654766559601,0.2105303406715393,0.0,0.0,0.0,0.0,0.0,0.2533896267414093,0.0,0.0,0.0,0.48334795236587524,0.0,0.0,0.662046492099762,0.18274134397506714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1526821404695511,0.2504836618900299,0.0,0.0,0.42090171575546265,0.0,0.4139791429042816,0.0,0.0,0.20353923738002777,0.19337590038776398,0.0,0.09612215310335159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10614126920700073
0.0,0.0,0.0,0.0,0.0928104817867279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09720484912395477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13328544795513153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15845593810081482,0.0,0.032828040421009064,0.0,0.0,0.0,0.18972115218639374,0.0,0.0,0.0,0.0,0.0,0.1259007453918457,0.0506378635764122,0.0,0.0,0.0,0.0,0.0,0.05307159200310707,0.0,0.0,0.0,0.12608805298805237,0.0,0.0,0.23730142414569855,0.0884750708937645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11911843717098236,0.0946570411324501,0.0,0.0,0.21431761980056763,0.0,0.13080047070980072,0.0,0.0,0.062417782843112946,0.0655868649482727,0.0,0.1089230552315712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590308129787445
0.0,0.0,0.0,0.0,0.07815362513065338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183952197432518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155393585562706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19579340517520905,0.0,0.058826714754104614,0.0,0.0,0.0,0.2705062925815582,0.0,0.0,0.0,0.0,0.0,0.13983511924743652,0.10083150863647461,0.0,0.0,0.0,0.0,0.0,0.10867748409509659,0.0,0.0,0.0,0.11291060596704483,0.0,0.0,0.3471831679344177,0.08721890300512314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21184349060058594,0.22875018417835236,0.0,0.0,0.2997628450393677,0.0,0.15801671147346497,0.0,0.0,0.06910467147827148,0.21231654286384583,0.0,0.09245249629020691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06429518014192581
0.0,0.0,0.0,0.0,0.11464376747608185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2751674950122833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867925465106964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919537127017975,0.0,0.15216225385665894,0.0,0.0,0.0,0.3178554177284241,0.0,0.0,0.0,0.0,0.0,0.2670559287071228,0.21616049110889435,0.0,0.0,0.0,0.0,0.0,0.3361019194126129,0.0,0.0,0.0,0.2578134536743164,0.0,0.0,0.5352572202682495,0.15419822931289673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26247820258140564,0.2539428174495697,0.0,0.0,0.3246035575866699,0.0,0.23389557003974915,0.0,0.0,0.1086224913597107,0.2666873037815094,0.0,0.10460787266492844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09590768814086914
0.0,0.0,0.0,0.0,0.14105911552906036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441352665424347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614489197731018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36570581793785095,0.0,0.12174750864505768,0.0,0.0,0.0,0.37571415305137634,0.0,0.0,0.0,0.0,0.0,0.26260659098625183,0.12447552382946014,0.0,0.0,0.0,0.0,0.0,0.19450032711029053,0.0,0.0,0.0,0.22330224514007568,0.0,0.0,0.4720003604888916,0.1781119406223297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24939359724521637,0.35861214995384216,0.0,0.0,0.4461064636707306,0.0,0.3403737246990204,0.0,0.0,0.12438040971755981,0.27487096190452576,0.0,0.15082865953445435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10596080869436264
0.0,0.0,0.0,0.0,0.09793661534786224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823222041130066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16847600042819977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2152067869901657,0.0,0.12358039617538452,0.0,0.0,0.0,0.3149529695510864,0.0,0.0,0.0,0.0,0.0,0.144611194729805,0.09605513513088226,0.0,0.0,0.0,0.0,0.0,0.10294551402330399,0.0,0.0,0.0,0.1051643118262291,0.0,0.0,0.3733343183994293,0.10334110260009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24564331769943237,0.3245604634284973,0.0,0.0,0.3379131257534027,0.0,0.22762897610664368,0.0,0.0,0.0786421000957489,0.29504889249801636,0.0,0.12992310523986816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10353183001279831
0.0,0.0,0.0,0.0,0.1256076544523239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17850235104560852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13916127383708954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494577020406723,0.0,0.08112367987632751,0.0,0.0,0.0,0.2820555567741394,0.0,0.0,0.0,0.0,0.0,0.14930936694145203,0.14198879897594452,0.0,0.0,0.0,0.0,0.0,0.16324664652347565,0.0,0.0,0.0,0.1621110737323761,0.0,0.0,0.27063748240470886,0.13373757898807526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1854792684316635,0.23519735038280487,0.0,0.0,0.27889013290405273,0.0,0.14505869150161743,0.0,0.0,0.05909315496683121,0.20750707387924194,0.0,0.13829991221427917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09018309414386749
0.0,0.0,0.0,0.0,0.06763122975826263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23197415471076965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27134639024734497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46275201439857483,0.0,0.056323401629924774,0.0,0.0,0.0,0.43600770831108093,0.0,0.0,0.0,0.0,0.0,0.3437228202819824,0.14160075783729553,0.0,0.0,0.0,0.0,0.0,0.2724519371986389,0.0,0.0,0.0,0.2943360209465027,0.0,0.0,0.6028844714164734,0.27571797370910645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047919273376465,0.4117830693721771,0.0,0.0,0.5263400077819824,0.0,0.30321142077445984,0.0,0.0,0.16514211893081665,0.30130890011787415,0.0,0.11354143172502518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11903290450572968
0.0,0.0,0.0,0.0,0.12713386118412018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707954466342926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2313646823167801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26280471682548523,0.0,0.10780627280473709,0.0,0.0,0.0,0.2349146008491516,0.0,0.0,0.0,0.0,0.0,0.15961626172065735,0.04924241453409195,0.0,0.0,0.0,0.0,0.0,0.07657703757286072,0.0,0.0,0.0,0.15901750326156616,0.0,0.0,0.33956220746040344,0.11744500696659088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19165068864822388,0.20937643945217133,0.0,0.0,0.3253442347049713,0.0,0.2823268175125122,0.0,0.0,0.08942969143390656,0.13540217280387878,0.0,0.18057861924171448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06169537454843521
0.0,0.0,0.0,0.0,0.28168419003486633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3222804069519043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547467350959778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810863196849823,0.0,0.4317009747028351,0.0,0.0,0.0,0.5248801112174988,0.0,0.0,0.0,0.0,0.0,0.23751361668109894,0.46474409103393555,0.0,0.0,0.0,0.0,0.0,0.40612372756004333,0.0,0.0,0.0,0.597988486289978,0.0,0.0,0.6473526358604431,0.23596033453941345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13424494862556458,0.3807917833328247,0.0,0.0,0.4622759222984314,0.0,0.4677150845527649,0.0,0.0,0.1857203096151352,0.3914896845817566,0.0,0.18558377027511597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07567945867776871
0.0,0.0,0.0,0.0,0.1528700739145279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15634498000144958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471998691558838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3129490315914154,0.0,0.116173654794693,0.0,0.0,0.0,0.3990321755409241,0.0,0.0,0.0,0.0,0.0,0.26376596093177795,0.2012486755847931,0.0,0.0,0.0,0.0,0.0,0.22656184434890747,0.0,0.0,0.0,0.3499988317489624,0.0,0.0,0.3983878791332245,0.23317427933216095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04854361712932587,0.2679916024208069,0.0,0.0,0.36576130986213684,0.0,0.26512014865875244,0.0,0.0,0.12648741900920868,0.18087519705295563,0.0,0.08467791229486465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649612635374069
0.0,0.0,0.0,0.0,0.0671813040971756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12063442170619965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20203712582588196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972755342721939,0.0,0.017433539032936096,0.0,0.0,0.0,0.17687813937664032,0.0,0.0,0.0,0.0,0.0,0.1889670342206955,0.018813930451869965,0.0,0.0,0.0,0.0,0.0,0.11973236501216888,0.0,0.0,0.0,0.1162804439663887,0.0,0.0,0.30959463119506836,0.10468203574419022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061944305896759,0.0891282930970192,0.0,0.0,0.2312828153371811,0.0,0.1455954611301422,0.0,0.0,0.0872734934091568,0.06844577193260193,0.0,0.11753050982952118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07569458335638046
0.0,0.0,0.0,0.0,0.09338532388210297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537552773952484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2013341188430786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12573319673538208,0.0,0.1296185553073883,0.0,0.0,0.0,0.20371878147125244,0.0,0.0,0.0,0.0,0.0,0.10063621401786804,0.10944782197475433,0.0,0.0,0.0,0.0,0.0,0.09738042950630188,0.0,0.0,0.0,0.1260194182395935,0.0,0.0,0.3826293647289276,0.03740255534648895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15895508229732513,0.15096113085746765,0.0,0.0,0.24583648145198822,0.0,0.21004250645637512,0.0,0.0,0.06245911121368408,0.16040439903736115,0.0,0.09353616833686829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01565045863389969
0.0,0.0,0.0,0.0,0.034044619649648666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11770802736282349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11072567850351334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13036541640758514,0.0,0.00666070356965065,0.0,0.0,0.0,0.16134941577911377,0.0,0.0,0.0,0.0,0.0,0.13444006443023682,0.062453098595142365,0.0,0.0,0.0,0.0,0.0,0.1030874028801918,0.0,0.0,0.0,0.019945889711380005,0.0,0.0,0.24086885154247284,0.06474396586418152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13296060264110565,0.1318492740392685,0.0,0.0,0.18863676488399506,0.0,0.07160685956478119,0.0,0.0,0.022047974169254303,0.13227148354053497,0.0,0.044945038855075836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011978044174611568
0.0,0.0,0.0,0.0,0.1645367443561554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08206237852573395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964341700077057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11361686140298843,0.030800938606262207,0.10990699380636215,0.0,0.0,0.0,0.13493472337722778,0.0,0.0,0.0,0.0,0.0,0.09053678065538406,0.09044300019741058,0.0,0.0,0.0,0.0,0.0,0.10373175144195557,0.0,0.0,0.0,0.108121357858181,0.0,0.0,0.18683551251888275,0.025750525295734406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09446848928928375,0.057943157851696014,0.0,0.0,0.1307450234889984,0.0,0.15384262800216675,0.0,0.0,0.01711803674697876,0.04966083914041519,0.0,0.15377745032310486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03664616495370865
0.0,0.0,0.0,0.0,0.08093160390853882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06486445665359497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09242366999387741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751163586974144,0.0,0.036546673625707626,0.0,0.0,0.0,0.1495358794927597,0.0,0.0,0.0,0.0,0.0,0.06408708542585373,0.037745602428913116,0.0,0.0,0.0,0.0,0.0,0.008896678686141968,0.0,0.0,0.0,0.008684858679771423,0.0,0.0,0.15811023116111755,0.01118392776697874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971238762140274,0.10764514654874802,0.0,0.0,0.16429340839385986,0.0,0.09819189459085464,0.0,0.0,0.0012125484645366669,0.09902819991111755,0.0,0.08320564031600952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01137434784322977
0.0,0.0,0.0,0.0,0.14547763764858246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08322665095329285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18387271463871002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35748493671417236,0.0,0.07417931407690048,0.0,0.0,0.0,0.33797815442085266,0.0,0.0,0.0,0.0,0.0,0.26346272230148315,0.11440995335578918,0.0,0.0,0.0,0.0,0.0,0.18087269365787506,0.0,0.0,0.0,0.2438415288925171,0.0,0.0,0.3585672676563263,0.20071908831596375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14461979269981384,0.2689691483974457,0.0,0.0,0.3890608549118042,0.0,0.2781272828578949,0.0,0.0,0.11216919124126434,0.18028941750526428,0.0,0.13207098841667175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07096998393535614
0.0,0.0,0.0,0.0,0.10918916761875153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15807457268238068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13563022017478943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2263457030057907,0.0,0.03901425004005432,0.0,0.0,0.0,0.2227688878774643,0.0,0.0,0.0,0.0,0.0,0.13234609365463257,0.10100728273391724,0.0,0.0,0.0,0.0,0.0,0.1313643455505371,0.0,0.0,0.0,0.13530978560447693,0.0,0.0,0.23826758563518524,0.11387761682271957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18751733005046844,0.15550658106803894,0.0,0.0,0.23986011743545532,0.0,0.10382121801376343,0.0,0.0,0.05728701502084732,0.14313733577728271,0.0,0.13851109147071838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07563553005456924
0.0,0.0,0.0,0.0,0.2359120398759842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816238284111023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821751058101654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081637859344482,0.0,0.5763701796531677,0.0,0.0,0.0,0.5029546022415161,0.0,0.0,0.0,0.0,0.0,0.44161880016326904,0.2653667628765106,0.0,0.0,0.0,0.0,0.0,0.4499994218349457,0.0,0.0,0.0,0.8901081681251526,0.0,0.0,1.3382686376571655,0.4348065257072449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778546094894409,0.4354822635650635,0.0,0.0,0.8990736603736877,0.0,0.8712368011474609,0.0,0.0,0.5240776538848877,0.40797653794288635,0.0,0.6347907185554504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923559248447418
0.0,0.0,0.0,0.0,0.09874288737773895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334812194108963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08075704425573349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29439830780029297,0.0,0.09975884854793549,0.0,0.0,0.0,0.2760634422302246,0.0,0.0,0.0,0.0,0.0,0.2612755000591278,0.15772347152233124,0.0,0.0,0.0,0.0,0.0,0.25582101941108704,0.0,0.0,0.0,0.2499067485332489,0.0,0.0,0.23962484300136566,0.22509582340717316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12512363493442535,0.1743800789117813,0.0,0.0,0.2353668212890625,0.0,0.13697390258312225,0.0,0.0,0.09120509028434753,0.1543550193309784,0.0,0.12655684351921082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08286019414663315
0.0,0.0,0.0,0.0,0.07861961424350739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10867290198802948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12898166477680206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3152501583099365,0.0,0.03710181266069412,0.0,0.0,0.0,0.2809799611568451,0.0,0.0,0.0,0.0,0.0,0.21992820501327515,0.105929434299469,0.0,0.0,0.0,0.0,0.0,0.1441948264837265,0.0,0.0,0.0,0.17244452238082886,0.0,0.0,0.3389151990413666,0.1717880219221115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17971259355545044,0.23194895684719086,0.0,0.0,0.36204251646995544,0.0,0.19334401190280914,0.0,0.0,0.10276438295841217,0.196773499250412,0.0,0.10199176520109177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460269048810005
0.0,0.0,0.0,0.0,0.10966767370700836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09119945764541626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165206015110016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978641629219055,0.0,0.085419662296772,0.0,0.0,0.0,0.3363617956638336,0.0,0.0,0.0,0.0,0.0,0.29576998949050903,0.03853311389684677,0.0,0.0,0.0,0.0,0.0,0.17037883400917053,0.0,0.0,0.0,0.20857316255569458,0.0,0.0,0.5446177124977112,0.2097654938697815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674562931060791,0.32996484637260437,0.0,0.0,0.48231327533721924,0.0,0.39932581782341003,0.0,0.0,0.16425734758377075,0.22449606657028198,0.0,0.15088045597076416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10377378761768341
